path,sharpe,pnl,max_dd_pct,null_sharpe
111,-0.12974710014925456,-62794.66998657227,14.464930737792969,0.2677337257460838
112,-0.042395947974851585,-32157.464168701168,13.696741835937498,-0.10318914950368532
113,0.20052535870749527,114506.11224609375,16.50335600244141,-0.41596338110808156
114,-0.668700650632859,-475170.2666461182,50.33632237890624,0.7106879747258303
115,-0.2853254845019564,-170373.0436328125,33.09946983984375,0.023049811265741862
116,0.1786450571637906,122112.5651702881,12.715854504272459,-0.5511147914639433
117,-0.08680107773016038,-44062.024974365224,21.384891490112302,-0.16054705327598714
118,-0.013231812098338026,-7619.4545697021385,11.113324998779305,-0.19739967385834803
119,0.42115728879735187,295283.51798339846,14.32308777856445,-0.5439166260759568
120,-0.5238439529531491,-451289.3310766602,54.152971492675775,0.10819150482441953
121,-0.27552542736132846,-177074.29603515627,29.998291459472664,-0.373938929788282
122,-0.4477212367528727,-327902.45525878906,38.35376548388674,-0.26652005017447716
123,-0.17747343086626274,-128857.68479492185,22.830786936889634,-0.25409512516352234
124,-0.40285946048715626,-223422.92216186522,30.785797692504886,0.23338465251920126
125,-0.32383340417918655,-162221.16152343748,33.20043772167969,-0.02106811310263584
126,-0.08394997118161027,-52566.327214355464,19.371899006103515,0.19443951984528582
127,0.08281271131695289,51091.39489990236,22.290064488281253,-0.08896134029015125
128,-0.3235160745129797,-239654.54469726564,30.063781449218745,-0.13733298931179833
129,-0.23412766378724828,-168426.59978027345,29.65651950073242,-0.012654539783937976
130,-0.40492867675627375,-313461.5691064453,50.16857395385741,-0.07218482753282399
131,-0.37417245212387557,-236598.1266369629,32.87092852563476,-0.026102128148241054
132,-0.16290761004797863,-89945.45552185061,30.037514554138177,0.35007430053250765
133,-0.045934542337287616,-21704.14030944823,15.058377956298832,-0.14934100687340937
134,-0.26206810575791145,-172007.53968383794,19.167907009033193,-0.07396458863352547
135,-0.3367871531331193,-169734.59030395508,24.51244101916504,0.06418594665639239
136,-0.4866686723304096,-317492.7578979492,35.03333026574707,0.9490398953931485
137,-0.42664708386974187,-335062.15581542964,40.582419014770494,-0.18940675273496038
138,0.020150344982983945,13450.096193847668,19.687175495727548,0.6330221680984681
139,-0.27473659589300414,-143235.06487976076,21.50895246307374,-0.4601951263128725
140,0.02144816323343734,9648.940767822278,16.133880010498036,0.27994866433588156
141,-0.133218846758703,-106962.03049560548,25.98913148388672,-0.17784641326201162
142,-0.24516405442918174,-136394.54887817384,17.720466472290035,-0.26226531438040745
143,0.05904791016901058,44436.36986816408,19.963272477783192,0.48808613338464174
144,0.012190503772531251,7474.465219726568,15.875061474121106,-0.09020235614358431
145,0.18071296472090823,116075.23449096676,21.07267401940918,-0.11387343267419682
146,0.020541684989374535,13071.17468750001,24.44258350524901,0.2625740622087684
147,-0.01706676605876564,-12710.935057373077,16.46088946801757,-0.024971553908681686
148,-0.288500445941471,-278811.8027093506,42.05303846740722,0.19142812715624313
149,0.014971214101365048,8195.384849853523,14.777721000000007,-0.26253124027582614
150,-0.7230661105015203,-577613.7739923096,58.043721903991695,0.2517106604374645
151,-0.37922281909701255,-240697.960480957,33.81436505786133,0.4400338955209081
152,0.05382577642493949,35385.890710449225,18.326356940185544,-0.7722723387080794
153,-0.31132686992354264,-199226.1794921875,27.139774976074214,0.01620052218542155
154,0.09424068202123867,49425.290876464845,19.374848923339858,-0.07241287257099249
155,0.05045054345705536,27520.131661376974,15.433697563842777,0.3279033556811682
156,-0.3755769649895554,-187375.51437133786,21.96986943762207,-0.07433333563687942
157,-0.09992024660371787,-48210.18587097169,16.908761050476077,0.5840261210887416
158,-0.41581835336462936,-207512.75459960935,25.252440942382815,-0.33805763649367154
159,-0.33823239735649396,-187989.3186364746,24.249879353759766,0.10456498177535939
160,-0.513865109750959,-295951.1222894288,38.4156391350708,-0.7044040948810713
161,-0.24349054236871742,-107869.1773718262,19.13078622192383,-0.23380590065546647
162,-0.4608665449144625,-287501.87974487303,34.09548147131346,-0.47415616369138314
163,-0.009195870574118031,-4935.344299316377,15.986741417724604,-0.031258296843541415
164,-0.2519072174591132,-156222.76443847653,27.533011018310543,0.05138694441684387
165,-0.33319472647801696,-148025.01473388672,23.03064296557618,-0.02802037269423075
166,0.4094104884385227,213483.5197265625,17.331891520874017,0.38620660520379363
167,-0.1424969230151636,-90672.44019653319,25.061348480957022,0.6083900685558838
168,0.2957630734156157,151930.83087280273,15.307323501953121,0.1740236936356981
169,-0.46786547884944846,-387198.53983581543,45.94053596240234,0.06005532889631688
170,-0.4701259914794449,-354936.05983764643,47.74962195837402,0.18404605213971795
171,-0.167900623738461,-112147.63046752929,19.908558524658215,0.12917050787828616
172,0.05204237326267753,27827.140852050783,12.679123985839832,0.3453278090960097
173,-0.6963448445222259,-457811.27466430666,49.821592455444325,0.2130530782473719
174,-0.02464354454215643,-17125.301782226554,19.792295144042953,-0.10355388385110596
175,-0.1558572843388797,-126190.60699951173,28.47385921289063,0.022141138207272232
176,-0.08008325088966245,-48617.88143920895,21.979500970092776,-0.15440657881266276
177,0.4004233170087841,222459.0546459961,11.934988014160167,0.7718011325269336
178,-0.4058106936736465,-330740.9897167969,36.59992449047852,-0.17257023236225644
179,0.26517910549398827,155053.76040039057,21.291730997558588,-0.002118089626811407
180,0.0625853625866953,34616.13450805664,15.111977977905283,0.03579682687391764
181,0.09166800655094705,58139.80561523436,16.656743937988278,0.35008570910430337
